timestamp,line_id,shift,total_produced,total_defects,defect_rate,defect_type,rework_count,scrap_count
2025-08-28 17:43:47.962809,L3,1,10057,410,4.08,Contamination,123,287
2025-08-29 01:43:47.962809,L3,2,11771,922,7.84,Contamination,276,645
2025-08-29 09:43:47.962809,L3,3,9715,162,1.67,Defaut_Surface,48,113
2025-08-29 17:43:47.962809,L1,1,10628,339,3.2,Dimension_Hors_Tolerance,101,237
2025-08-30 01:43:47.962809,L1,2,11889,446,3.75,Contamination,133,312
2025-08-30 09:43:47.962809,L1,3,9642,596,6.19,Deformation,178,417
2025-08-29 17:43:47.962809,L2,1,11099,175,1.58,Dimension_Hors_Tolerance,52,122
2025-08-30 01:43:47.962809,L2,2,8281,513,6.21,Contamination,153,359
2025-08-30 09:43:47.962809,L2,3,9621,167,1.74,Impression_Defectueuse,50,116
2025-08-29 17:43:47.962809,L3,1,8758,671,7.67,Contamination,201,469
2025-08-30 01:43:47.962809,L3,2,10989,246,2.25,Pliage_Incorrect,73,172
2025-08-30 09:43:47.962809,L3,3,9989,652,6.53,Dimension_Hors_Tolerance,195,456
2025-09-01 17:43:47.962809,L1,1,11189,489,4.37,Impression_Defectueuse,146,342
2025-09-02 01:43:47.962809,L1,2,11939,532,4.46,Dimension_Hors_Tolerance,159,372
2025-09-02 09:43:47.962809,L1,3,8404,332,3.96,Defaut_Surface,99,232
2025-09-01 17:43:47.962809,L2,1,8744,442,5.06,Pliage_Incorrect,132,309
2025-09-02 01:43:47.962809,L2,2,8739,410,4.7,Contamination,123,287
2025-09-02 09:43:47.962809,L2,3,8171,251,3.08,Contamination,75,175
2025-09-01 17:43:47.962809,L3,1,11609,550,4.74,Deformation,165,385
2025-09-02 01:43:47.962809,L3,2,10317,717,6.96,Impression_Defectueuse,215,501
2025-09-02 09:43:47.962809,L3,3,11736,354,3.02,Pliage_Incorrect,106,247
2025-09-02 17:43:47.962809,L1,1,9746,674,6.92,Impression_Defectueuse,202,471
2025-09-03 01:43:47.962809,L1,2,9723,766,7.88,Pliage_Incorrect,229,536
2025-09-03 09:43:47.962809,L1,3,9824,736,7.5,Deformation,220,515
2025-09-02 17:43:47.962809,L2,1,10471,172,1.64,Contamination,51,120
2025-09-03 01:43:47.962809,L2,2,9141,640,7.0,Dimension_Hors_Tolerance,192,448
2025-09-03 09:43:47.962809,L2,3,10970,796,7.26,Pliage_Incorrect,238,557
2025-09-02 17:43:47.962809,L3,1,11371,203,1.79,Dimension_Hors_Tolerance,60,142
2025-09-03 01:43:47.962809,L3,2,11758,156,1.33,Dimension_Hors_Tolerance,46,109
2025-09-03 09:43:47.962809,L3,3,11032,611,5.54,Impression_Defectueuse,183,427
2025-09-03 17:43:47.962809,L1,1,10443,296,2.84,Pliage_Incorrect,88,207
2025-09-04 01:43:47.962809,L1,2,10302,665,6.46,Pliage_Incorrect,199,465
2025-09-04 09:43:47.962809,L1,3,10249,618,6.03,Defaut_Surface,185,432
2025-09-03 17:43:47.962809,L2,1,8905,381,4.28,Defaut_Surface,114,266
2025-09-04 01:43:47.962809,L2,2,10920,480,4.4,Impression_Defectueuse,144,336
2025-09-04 09:43:47.962809,L2,3,11778,508,4.32,Impression_Defectueuse,152,355
2025-09-03 17:43:47.962809,L3,1,8887,224,2.53,Contamination,67,156
2025-09-04 01:43:47.962809,L3,2,10216,691,6.77,Pliage_Incorrect,207,483
2025-09-04 09:43:47.962809,L3,3,11547,322,2.79,Defaut_Surface,96,225
2025-09-04 17:43:47.962809,L1,1,10048,366,3.65,Defaut_Surface,109,256
2025-09-05 01:43:47.962809,L1,2,10837,726,6.71,Deformation,217,508
2025-09-05 09:43:47.962809,L1,3,9249,164,1.78,Defaut_Surface,49,114
2025-09-04 17:43:47.962809,L2,1,9437,602,6.38,Defaut_Surface,180,421
2025-09-05 01:43:47.962809,L2,2,8589,352,4.1,Impression_Defectueuse,105,246
2025-09-05 09:43:47.962809,L2,3,11019,871,7.91,Deformation,261,609
2025-09-04 17:43:47.962809,L3,1,10217,401,3.93,Pliage_Incorrect,120,280
2025-09-05 01:43:47.962809,L3,2,9305,591,6.35,Contamination,177,413
2025-09-05 09:43:47.962809,L3,3,9263,613,6.62,Impression_Defectueuse,183,429
2025-09-05 17:43:47.962809,L1,1,8332,427,5.13,Contamination,128,298
2025-09-06 01:43:47.962809,L1,2,8234,633,7.7,Defaut_Surface,189,443
2025-09-06 09:43:47.962809,L1,3,9992,331,3.32,Dimension_Hors_Tolerance,99,231
2025-09-05 17:43:47.962809,L2,1,8685,143,1.65,Contamination,42,100
2025-09-06 01:43:47.962809,L2,2,10915,801,7.34,Defaut_Surface,240,560
2025-09-06 09:43:47.962809,L2,3,9210,416,4.52,Deformation,124,291
2025-09-05 17:43:47.962809,L3,1,11357,480,4.23,Dimension_Hors_Tolerance,144,336
2025-09-06 01:43:47.962809,L3,2,9227,523,5.68,Contamination,156,366
2025-09-06 09:43:47.962809,L3,3,11947,656,5.5,Deformation,196,459
2025-09-08 17:43:47.962809,L1,1,8628,595,6.9,Deformation,178,416
2025-09-09 01:43:47.962809,L1,2,8659,557,6.44,Deformation,167,389
2025-09-09 09:43:47.962809,L1,3,8382,541,6.46,Dimension_Hors_Tolerance,162,378
2025-09-08 17:43:47.962809,L2,1,11966,739,6.18,Defaut_Surface,221,517
2025-09-09 01:43:47.962809,L2,2,8577,445,5.2,Pliage_Incorrect,133,311
2025-09-09 09:43:47.962809,L2,3,10926,822,7.53,Dimension_Hors_Tolerance,246,575
2025-09-08 17:43:47.962809,L3,1,11279,411,3.65,Impression_Defectueuse,123,287
2025-09-09 01:43:47.962809,L3,2,9908,736,7.44,Deformation,220,515
2025-09-09 09:43:47.962809,L3,3,11947,483,4.04,Contamination,144,338
2025-09-09 17:43:47.962809,L1,1,11726,581,4.96,Impression_Defectueuse,174,406
2025-09-10 01:43:47.962809,L1,2,11797,493,4.18,Contamination,147,345
2025-09-10 09:43:47.962809,L1,3,8384,404,4.82,Defaut_Surface,121,282
2025-09-09 17:43:47.962809,L2,1,11107,182,1.64,Impression_Defectueuse,54,127
2025-09-10 01:43:47.962809,L2,2,10050,630,6.27,Defaut_Surface,189,441
2025-09-10 09:43:47.962809,L2,3,8590,656,7.65,Dimension_Hors_Tolerance,196,459
2025-09-09 17:43:47.962809,L3,1,11313,189,1.67,Dimension_Hors_Tolerance,56,132
2025-09-10 01:43:47.962809,L3,2,8981,573,6.39,Defaut_Surface,171,401
2025-09-10 09:43:47.962809,L3,3,11143,282,2.54,Impression_Defectueuse,84,197
2025-09-10 17:43:47.962809,L1,1,8283,492,5.94,Pliage_Incorrect,147,344
2025-09-11 01:43:47.962809,L1,2,10405,357,3.43,Pliage_Incorrect,107,249
2025-09-11 09:43:47.962809,L1,3,8880,582,6.56,Defaut_Surface,174,407
2025-09-10 17:43:47.962809,L2,1,8606,295,3.44,Contamination,88,206
2025-09-11 01:43:47.962809,L2,2,11367,374,3.3,Pliage_Incorrect,112,261
2025-09-11 09:43:47.962809,L2,3,8311,430,5.18,Defaut_Surface,129,301
2025-09-10 17:43:47.962809,L3,1,11457,728,6.36,Deformation,218,509
2025-09-11 01:43:47.962809,L3,2,10255,438,4.27,Contamination,131,306
2025-09-11 09:43:47.962809,L3,3,11257,171,1.53,Impression_Defectueuse,51,119
2025-09-11 17:43:47.962809,L1,1,8369,258,3.08,Pliage_Incorrect,77,180
2025-09-12 01:43:47.962809,L1,2,11954,838,7.02,Defaut_Surface,251,586
2025-09-12 09:43:47.962809,L1,3,10908,264,2.42,Impression_Defectueuse,79,184
2025-09-11 17:43:47.962809,L2,1,10332,630,6.1,Impression_Defectueuse,189,441
2025-09-12 01:43:47.962809,L2,2,8193,442,5.4,Deformation,132,309
2025-09-12 09:43:47.962809,L2,3,11787,631,5.36,Contamination,189,441
2025-09-11 17:43:47.962809,L3,1,11361,812,7.15,Pliage_Incorrect,243,568
2025-09-12 01:43:47.962809,L3,2,9099,165,1.82,Contamination,49,115
2025-09-12 09:43:47.962809,L3,3,11035,276,2.51,Defaut_Surface,82,193
2025-09-12 17:43:47.962809,L1,1,9244,660,7.14,Deformation,198,461
2025-09-13 01:43:47.962809,L1,2,11382,410,3.61,Impression_Defectueuse,123,287
2025-09-13 09:43:47.962809,L1,3,9013,172,1.92,Pliage_Incorrect,51,120
2025-09-12 17:43:47.962809,L2,1,10693,475,4.45,Pliage_Incorrect,142,332
2025-09-13 01:43:47.962809,L2,2,10490,410,3.91,Defaut_Surface,123,287
2025-09-13 09:43:47.962809,L2,3,10573,122,1.16,Dimension_Hors_Tolerance,36,85
2025-09-12 17:43:47.962809,L3,1,10880,712,6.54,Deformation,213,498
2025-09-13 01:43:47.962809,L3,2,10268,164,1.6,Dimension_Hors_Tolerance,49,114
2025-09-13 09:43:47.962809,L3,3,8537,605,7.09,Pliage_Incorrect,181,423
2025-09-15 17:43:47.962809,L1,1,8780,174,1.99,Dimension_Hors_Tolerance,52,121
2025-09-16 01:43:47.962809,L1,2,10505,714,6.8,Contamination,214,499
2025-09-16 09:43:47.962809,L1,3,11135,732,6.58,Pliage_Incorrect,219,512
2025-09-15 17:43:47.962809,L2,1,11065,357,3.23,Defaut_Surface,107,249
2025-09-16 01:43:47.962809,L2,2,11594,771,6.65,Impression_Defectueuse,231,539
2025-09-16 09:43:47.962809,L2,3,9644,604,6.27,Dimension_Hors_Tolerance,181,422
2025-09-15 17:43:47.962809,L3,1,9176,205,2.24,Dimension_Hors_Tolerance,61,143
2025-09-16 01:43:47.962809,L3,2,9248,142,1.54,Impression_Defectueuse,42,99
2025-09-16 09:43:47.962809,L3,3,9559,696,7.28,Pliage_Incorrect,208,487
2025-09-16 17:43:47.962809,L1,1,9195,673,7.32,Deformation,201,471
2025-09-17 01:43:47.962809,L1,2,8709,492,5.65,Deformation,147,344
2025-09-17 09:43:47.962809,L1,3,8724,436,5.0,Pliage_Incorrect,130,305
2025-09-16 17:43:47.962809,L2,1,11142,137,1.23,Defaut_Surface,41,95
2025-09-17 01:43:47.962809,L2,2,11048,683,6.18,Dimension_Hors_Tolerance,204,478
2025-09-17 09:43:47.962809,L2,3,10846,588,5.42,Impression_Defectueuse,176,411
2025-09-16 17:43:47.962809,L3,1,9350,187,2.01,Deformation,56,130
2025-09-17 01:43:47.962809,L3,2,10435,134,1.29,Impression_Defectueuse,40,93
2025-09-17 09:43:47.962809,L3,3,11139,147,1.33,Pliage_Incorrect,44,102
2025-09-17 17:43:47.962809,L1,1,8428,126,1.5,Impression_Defectueuse,37,88
2025-09-18 01:43:47.962809,L1,2,8768,658,7.51,Defaut_Surface,197,460
2025-09-18 09:43:47.962809,L1,3,8298,243,2.93,Dimension_Hors_Tolerance,72,170
2025-09-17 17:43:47.962809,L2,1,11923,750,6.3,Impression_Defectueuse,225,525
2025-09-18 01:43:47.962809,L2,2,11194,243,2.17,Dimension_Hors_Tolerance,72,170
2025-09-18 09:43:47.962809,L2,3,11064,794,7.19,Impression_Defectueuse,238,555
2025-09-17 17:43:47.962809,L3,1,10598,475,4.48,Defaut_Surface,142,332
2025-09-18 01:43:47.962809,L3,2,11720,356,3.04,Pliage_Incorrect,106,249
2025-09-18 09:43:47.962809,L3,3,11985,901,7.52,Defaut_Surface,270,630
2025-09-18 17:43:47.962809,L1,1,10468,671,6.42,Pliage_Incorrect,201,469
2025-09-19 01:43:47.962809,L1,2,11401,141,1.24,Contamination,42,98
2025-09-19 09:43:47.962809,L1,3,11645,510,4.39,Deformation,153,357
2025-09-18 17:43:47.962809,L2,1,9444,626,6.64,Deformation,187,438
2025-09-19 01:43:47.962809,L2,2,8728,181,2.08,Defaut_Surface,54,126
2025-09-19 09:43:47.962809,L2,3,10238,294,2.88,Contamination,88,205
2025-09-18 17:43:47.962809,L3,1,8666,88,1.02,Dimension_Hors_Tolerance,26,61
2025-09-19 01:43:47.962809,L3,2,9805,508,5.19,Contamination,152,355
2025-09-19 09:43:47.962809,L3,3,9019,505,5.6,Defaut_Surface,151,353
2025-09-19 17:43:47.962809,L1,1,9395,535,5.7,Deformation,160,374
2025-09-20 01:43:47.962809,L1,2,10720,406,3.79,Defaut_Surface,121,284
2025-09-20 09:43:47.962809,L1,3,9114,159,1.75,Defaut_Surface,47,111
2025-09-19 17:43:47.962809,L2,1,10746,317,2.95,Impression_Defectueuse,95,221
2025-09-20 01:43:47.962809,L2,2,9101,567,6.23,Defaut_Surface,170,396
2025-09-20 09:43:47.962809,L2,3,8082,182,2.26,Dimension_Hors_Tolerance,54,127
2025-09-19 17:43:47.962809,L3,1,9454,681,7.2,Dimension_Hors_Tolerance,204,476
2025-09-20 01:43:47.962809,L3,2,10175,551,5.42,Contamination,165,385
2025-09-20 09:43:47.962809,L3,3,10797,452,4.19,Deformation,135,316
2025-09-22 17:43:47.962809,L1,1,11849,245,2.07,Dimension_Hors_Tolerance,73,171
2025-09-23 01:43:47.962809,L1,2,8106,171,2.12,Defaut_Surface,51,119
2025-09-23 09:43:47.962809,L1,3,8063,336,4.17,Defaut_Surface,100,235
2025-09-22 17:43:47.962809,L2,1,10815,656,6.07,Deformation,196,459
2025-09-23 01:43:47.962809,L2,2,11906,714,6.0,Defaut_Surface,214,499
2025-09-23 09:43:47.962809,L2,3,8571,637,7.44,Dimension_Hors_Tolerance,191,445
2025-09-22 17:43:47.962809,L3,1,10397,555,5.34,Contamination,166,388
2025-09-23 01:43:47.962809,L3,2,8805,625,7.11,Impression_Defectueuse,187,437
2025-09-23 09:43:47.962809,L3,3,11899,543,4.57,Defaut_Surface,162,380
2025-09-23 17:43:47.962809,L1,1,11652,416,3.57,Defaut_Surface,124,291
2025-09-24 01:43:47.962809,L1,2,10991,679,6.18,Deformation,203,475
2025-09-24 09:43:47.962809,L1,3,10844,735,6.78,Dimension_Hors_Tolerance,220,514
2025-09-23 17:43:47.962809,L2,1,11872,618,5.21,Dimension_Hors_Tolerance,185,432
2025-09-24 01:43:47.962809,L2,2,9298,277,2.98,Dimension_Hors_Tolerance,83,193
2025-09-24 09:43:47.962809,L2,3,9685,193,2.0,Dimension_Hors_Tolerance,57,135
2025-09-23 17:43:47.962809,L3,1,11520,200,1.74,Dimension_Hors_Tolerance,60,140
2025-09-24 01:43:47.962809,L3,2,8688,93,1.08,Deformation,27,65
2025-09-24 09:43:47.962809,L3,3,10258,674,6.58,Defaut_Surface,202,471
2025-09-24 17:43:47.962809,L1,1,10456,745,7.13,Impression_Defectueuse,223,521
2025-09-25 01:43:47.962809,L1,2,10589,698,6.6,Contamination,209,488
2025-09-25 09:43:47.962809,L1,3,10181,174,1.72,Impression_Defectueuse,52,121
2025-09-24 17:43:47.962809,L2,1,8762,441,5.04,Impression_Defectueuse,132,308
2025-09-25 01:43:47.962809,L2,2,11507,630,5.48,Contamination,189,441
2025-09-25 09:43:47.962809,L2,3,10593,237,2.25,Impression_Defectueuse,71,165
2025-09-24 17:43:47.962809,L3,1,10581,159,1.51,Impression_Defectueuse,47,111
2025-09-25 01:43:47.962809,L3,2,8547,507,5.94,Deformation,152,354
2025-09-25 09:43:47.962809,L3,3,10618,198,1.87,Deformation,59,138
2025-09-25 17:43:47.962809,L1,1,10315,336,3.27,Contamination,100,235
2025-09-26 01:43:47.962809,L1,2,9126,369,4.04,Dimension_Hors_Tolerance,110,258
2025-09-26 09:43:47.962809,L1,3,8013,474,5.93,Dimension_Hors_Tolerance,142,331
2025-09-25 17:43:47.962809,L2,1,8201,299,3.65,Defaut_Surface,89,209
2025-09-26 01:43:47.962809,L2,2,9567,730,7.64,Deformation,219,510
2025-09-26 09:43:47.962809,L2,3,11654,688,5.91,Dimension_Hors_Tolerance,206,481
2025-09-25 17:43:47.962809,L3,1,10112,582,5.76,Defaut_Surface,174,407
2025-09-26 01:43:47.962809,L3,2,11252,885,7.87,Defaut_Surface,265,619
2025-09-26 09:43:47.962809,L3,3,8123,314,3.87,Dimension_Hors_Tolerance,94,219
2025-09-26 17:43:47.962809,L1,1,8335,353,4.25,Deformation,105,247
2025-09-27 01:43:47.962809,L1,2,11054,856,7.75,Dimension_Hors_Tolerance,256,599
2025-09-27 09:43:47.962809,L1,3,8581,601,7.01,Deformation,180,420
2025-09-26 17:43:47.962809,L2,1,9023,447,4.96,Impression_Defectueuse,134,312
2025-09-27 01:43:47.962809,L2,2,8347,373,4.47,Pliage_Incorrect,111,261
2025-09-27 09:43:47.962809,L2,3,11135,555,4.99,Impression_Defectueuse,166,388
2025-09-26 17:43:47.962809,L3,1,10783,252,2.34,Defaut_Surface,75,176
2025-09-27 01:43:47.962809,L3,2,11268,483,4.29,Defaut_Surface,144,338
2025-09-27 09:43:47.962809,L3,3,10188,772,7.58,Dimension_Hors_Tolerance,231,540
2025-09-29 17:43:47.962809,L1,1,8098,259,3.21,Impression_Defectueuse,77,181
2025-09-30 01:43:47.962809,L1,2,9484,148,1.56,Contamination,44,103
2025-09-30 09:43:47.962809,L1,3,10699,315,2.95,Contamination,94,220
2025-09-29 17:43:47.962809,L2,1,8326,345,4.16,Impression_Defectueuse,103,241
2025-09-30 01:43:47.962809,L2,2,8036,338,4.21,Impression_Defectueuse,101,236
2025-09-30 09:43:47.962809,L2,3,9036,405,4.49,Impression_Defectueuse,121,283
2025-09-29 17:43:47.962809,L3,1,10565,352,3.33,Deformation,105,246
2025-09-30 01:43:47.962809,L3,2,10880,332,3.05,Defaut_Surface,99,232
2025-09-30 09:43:47.962809,L3,3,9251,446,4.82,Dimension_Hors_Tolerance,133,312
2025-09-30 17:43:47.962809,L1,1,10823,421,3.89,Contamination,126,294
2025-10-01 01:43:47.962809,L1,2,9624,150,1.56,Deformation,45,105
2025-10-01 09:43:47.962809,L1,3,11080,280,2.53,Dimension_Hors_Tolerance,84,196
2025-09-30 17:43:47.962809,L2,1,11770,423,3.6,Pliage_Incorrect,126,296
2025-10-01 01:43:47.962809,L2,2,11455,330,2.89,Pliage_Incorrect,99,230
2025-10-01 09:43:47.962809,L2,3,9083,488,5.38,Pliage_Incorrect,146,341
2025-09-30 17:43:47.962809,L3,1,10606,303,2.86,Impression_Defectueuse,90,212
2025-10-01 01:43:47.962809,L3,2,11268,263,2.34,Impression_Defectueuse,78,184
2025-10-01 09:43:47.962809,L3,3,11396,349,3.06,Pliage_Incorrect,104,244
2025-10-01 17:43:47.962809,L1,1,10917,294,2.7,Dimension_Hors_Tolerance,88,205
2025-10-02 01:43:47.962809,L1,2,8978,226,2.53,Pliage_Incorrect,67,158
2025-10-02 09:43:47.962809,L1,3,9899,399,4.04,Contamination,119,279
2025-10-01 17:43:47.962809,L2,1,10984,617,5.63,Deformation,185,431
2025-10-02 01:43:47.962809,L2,2,11894,762,6.41,Deformation,228,533
2025-10-02 09:43:47.962809,L2,3,9402,690,7.34,Defaut_Surface,207,482
2025-10-01 17:43:47.962809,L3,1,8738,572,6.55,Defaut_Surface,171,400
2025-10-02 01:43:47.962809,L3,2,8329,275,3.3,Dimension_Hors_Tolerance,82,192
2025-10-02 09:43:47.962809,L3,3,11658,310,2.67,Defaut_Surface,93,217
2025-10-02 17:43:47.962809,L1,1,8366,598,7.15,Contamination,179,418
2025-10-03 01:43:47.962809,L1,2,11642,766,6.59,Contamination,229,536
2025-10-03 09:43:47.962809,L1,3,9067,228,2.52,Deformation,68,159
2025-10-02 17:43:47.962809,L2,1,11668,363,3.11,Defaut_Surface,108,254
2025-10-03 01:43:47.962809,L2,2,9518,669,7.04,Impression_Defectueuse,200,468
2025-10-03 09:43:47.962809,L2,3,9551,686,7.18,Defaut_Surface,205,480
2025-10-02 17:43:47.962809,L3,1,9653,128,1.33,Pliage_Incorrect,38,89
2025-10-03 01:43:47.962809,L3,2,8028,405,5.06,Defaut_Surface,121,283
2025-10-03 09:43:47.962809,L3,3,10955,740,6.76,Dimension_Hors_Tolerance,222,518
2025-10-03 17:43:47.962809,L1,1,8519,281,3.3,Deformation,84,196
2025-10-04 01:43:47.962809,L1,2,8981,217,2.42,Dimension_Hors_Tolerance,65,151
2025-10-04 09:43:47.962809,L1,3,11518,902,7.84,Deformation,270,631
2025-10-03 17:43:47.962809,L2,1,8777,671,7.65,Defaut_Surface,201,469
2025-10-04 01:43:47.962809,L2,2,8960,273,3.06,Deformation,81,191
2025-10-04 09:43:47.962809,L2,3,11994,455,3.8,Pliage_Incorrect,136,318
2025-10-03 17:43:47.962809,L3,1,9522,144,1.52,Pliage_Incorrect,43,100
2025-10-04 01:43:47.962809,L3,2,10822,369,3.41,Contamination,110,258
2025-10-04 09:43:47.962809,L3,3,9359,508,5.43,Impression_Defectueuse,152,355
2025-10-06 17:43:47.962809,L1,1,8080,548,6.79,Pliage_Incorrect,164,383
2025-10-07 01:43:47.962809,L1,2,9513,189,2.0,Impression_Defectueuse,56,132
2025-10-07 09:43:47.962809,L1,3,9224,654,7.1,Impression_Defectueuse,196,457
2025-10-06 17:43:47.962809,L2,1,11024,698,6.33,Pliage_Incorrect,209,488
2025-10-07 01:43:47.962809,L2,2,9354,211,2.26,Contamination,63,147
2025-10-07 09:43:47.962809,L2,3,9194,345,3.76,Defaut_Surface,103,241
2025-10-06 17:43:47.962809,L3,1,10562,797,7.55,Defaut_Surface,239,557
2025-10-07 01:43:47.962809,L3,2,10649,812,7.63,Defaut_Surface,243,568
2025-10-07 09:43:47.962809,L3,3,9419,280,2.98,Pliage_Incorrect,84,196
2025-10-07 17:43:47.962809,L1,1,9293,608,6.54,Deformation,182,425
2025-10-08 01:43:47.962809,L1,2,8336,277,3.33,Defaut_Surface,83,193
2025-10-08 09:43:47.962809,L1,3,9706,647,6.67,Pliage_Incorrect,194,452
2025-10-07 17:43:47.962809,L2,1,11285,847,7.51,Defaut_Surface,254,592
2025-10-08 01:43:47.962809,L2,2,8231,232,2.83,Deformation,69,162
2025-10-08 09:43:47.962809,L2,3,8432,286,3.39,Contamination,85,200
2025-10-07 17:43:47.962809,L3,1,11291,294,2.61,Dimension_Hors_Tolerance,88,205
2025-10-08 01:43:47.962809,L3,2,9212,180,1.96,Impression_Defectueuse,54,125
2025-10-08 09:43:47.962809,L3,3,9794,474,4.84,Dimension_Hors_Tolerance,142,331
2025-10-08 17:43:47.962809,L1,1,10789,434,4.03,Dimension_Hors_Tolerance,130,303
2025-10-09 01:43:47.962809,L1,2,8063,536,6.66,Deformation,160,375
2025-10-09 09:43:47.962809,L1,3,8346,612,7.34,Defaut_Surface,183,428
2025-10-08 17:43:47.962809,L2,1,11261,472,4.2,Pliage_Incorrect,141,330
2025-10-09 01:43:47.962809,L2,2,11624,482,4.15,Pliage_Incorrect,144,337
2025-10-09 09:43:47.962809,L2,3,10662,580,5.44,Dimension_Hors_Tolerance,174,406
2025-10-08 17:43:47.962809,L3,1,11035,468,4.24,Dimension_Hors_Tolerance,140,327
2025-10-09 01:43:47.962809,L3,2,11508,545,4.74,Deformation,163,381
2025-10-09 09:43:47.962809,L3,3,10930,510,4.67,Impression_Defectueuse,153,357
2025-10-09 17:43:47.962809,L1,1,10393,283,2.72,Impression_Defectueuse,84,198
2025-10-10 01:43:47.962809,L1,2,8473,270,3.19,Dimension_Hors_Tolerance,81,189
2025-10-10 09:43:47.962809,L1,3,9956,256,2.58,Dimension_Hors_Tolerance,76,179
2025-10-09 17:43:47.962809,L2,1,11162,642,5.76,Impression_Defectueuse,192,449
2025-10-10 01:43:47.962809,L2,2,11791,126,1.08,Impression_Defectueuse,37,88
2025-10-10 09:43:47.962809,L2,3,11263,680,6.04,Deformation,204,475
2025-10-09 17:43:47.962809,L3,1,8930,198,2.22,Pliage_Incorrect,59,138
2025-10-10 01:43:47.962809,L3,2,9921,162,1.64,Dimension_Hors_Tolerance,48,113
2025-10-10 09:43:47.962809,L3,3,11612,354,3.05,Contamination,106,247
2025-10-10 17:43:47.962809,L1,1,10699,447,4.18,Contamination,134,312
2025-10-11 01:43:47.962809,L1,2,9394,697,7.42,Contamination,209,487
2025-10-11 09:43:47.962809,L1,3,11889,557,4.69,Defaut_Surface,167,389
2025-10-10 17:43:47.962809,L2,1,10109,750,7.42,Deformation,225,525
2025-10-11 01:43:47.962809,L2,2,9477,114,1.21,Contamination,34,79
2025-10-11 09:43:47.962809,L2,3,11304,840,7.43,Dimension_Hors_Tolerance,252,588
2025-10-10 17:43:47.962809,L3,1,11895,200,1.68,Contamination,60,140
2025-10-11 01:43:47.962809,L3,2,10098,473,4.69,Deformation,141,331
2025-10-11 09:43:47.962809,L3,3,9758,762,7.82,Dimension_Hors_Tolerance,228,533
2025-10-13 17:43:47.962809,L1,1,11652,640,5.5,Defaut_Surface,192,448
2025-10-14 01:43:47.962809,L1,2,11002,387,3.52,Contamination,116,270
2025-10-14 09:43:47.962809,L1,3,8711,513,5.89,Impression_Defectueuse,153,359
2025-10-13 17:43:47.962809,L2,1,9495,397,4.18,Contamination,119,277
2025-10-14 01:43:47.962809,L2,2,9478,590,6.23,Pliage_Incorrect,177,413
2025-10-14 09:43:47.962809,L2,3,10602,525,4.96,Deformation,157,367
2025-10-13 17:43:47.962809,L3,1,9417,282,3.0,Pliage_Incorrect,84,197
2025-10-14 01:43:47.962809,L3,2,9930,777,7.83,Contamination,233,543
2025-10-14 09:43:47.962809,L3,3,11211,334,2.98,Impression_Defectueuse,100,233
2025-10-14 17:43:47.962809,L1,1,11945,854,7.15,Impression_Defectueuse,256,597
2025-10-15 01:43:47.962809,L1,2,8331,241,2.9,Contamination,72,168
2025-10-15 09:43:47.962809,L1,3,11982,552,4.61,Deformation,165,386
2025-10-14 17:43:47.962809,L2,1,8782,235,2.68,Dimension_Hors_Tolerance,70,164
2025-10-15 01:43:47.962809,L2,2,8371,395,4.73,Contamination,118,276
2025-10-15 09:43:47.962809,L2,3,9699,424,4.37,Defaut_Surface,127,296
2025-10-14 17:43:47.962809,L3,1,11234,597,5.32,Contamination,179,417
2025-10-15 01:43:47.962809,L3,2,8791,148,1.68,Pliage_Incorrect,44,103
2025-10-15 09:43:47.962809,L3,3,11663,713,6.12,Pliage_Incorrect,213,499
2025-10-15 17:43:47.962809,L1,1,8569,593,6.93,Deformation,177,415
2025-10-16 01:43:47.962809,L1,2,10101,589,5.84,Dimension_Hors_Tolerance,176,412
2025-10-16 09:43:47.962809,L1,3,9065,112,1.25,Contamination,33,78
2025-10-15 17:43:47.962809,L2,1,11501,439,3.82,Impression_Defectueuse,131,307
2025-10-16 01:43:47.962809,L2,2,10403,769,7.39,Contamination,230,538
2025-10-16 09:43:47.962809,L2,3,10726,230,2.15,Deformation,69,161
2025-10-15 17:43:47.962809,L3,1,8456,214,2.53,Deformation,64,149
2025-10-16 01:43:47.962809,L3,2,10797,204,1.89,Deformation,61,142
2025-10-16 09:43:47.962809,L3,3,9985,683,6.85,Contamination,204,478
2025-10-16 17:43:47.962809,L1,1,11364,196,1.73,Pliage_Incorrect,58,137
2025-10-17 01:43:47.962809,L1,2,10066,266,2.65,Contamination,79,186
2025-10-17 09:43:47.962809,L1,3,11030,195,1.77,Defaut_Surface,58,136
2025-10-16 17:43:47.962809,L2,1,9478,435,4.6,Defaut_Surface,130,304
2025-10-17 01:43:47.962809,L2,2,10948,154,1.41,Dimension_Hors_Tolerance,46,107
2025-10-17 09:43:47.962809,L2,3,10218,189,1.85,Impression_Defectueuse,56,132
2025-10-16 17:43:47.962809,L3,1,8801,648,7.37,Defaut_Surface,194,453
2025-10-17 01:43:47.962809,L3,2,8386,564,6.73,Dimension_Hors_Tolerance,169,394
2025-10-17 09:43:47.962809,L3,3,11161,318,2.86,Pliage_Incorrect,95,222
2025-10-17 17:43:47.962809,L1,1,10117,554,5.48,Impression_Defectueuse,166,387
2025-10-18 01:43:47.962809,L1,2,11078,648,5.85,Impression_Defectueuse,194,453
2025-10-18 09:43:47.962809,L1,3,10543,364,3.46,Dimension_Hors_Tolerance,109,254
